Timestamp,Speed_KMH,Throttle,Brake,Steer,Gap,Status
1773473464.780,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473464.844,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473464.928,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473464.999,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.066,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.131,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.196,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.276,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473465.343,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.406,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.471,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.545,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.612,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.677,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.758,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.822,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.883,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473465.949,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.012,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.078,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.144,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.211,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.291,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.357,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.423,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.487,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.553,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.620,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.689,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473466.755,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.820,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473466.905,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473466.968,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.031,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473467.096,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.163,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.229,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.293,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.362,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.429,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.495,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473467.578,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.646,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.750,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473467.841,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.914,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473467.986,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.065,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.136,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.208,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.300,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.367,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.440,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.513,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.587,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.654,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.720,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.781,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.847,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.926,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473468.988,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473469.051,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.141,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.221,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.286,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.349,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.418,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.493,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.561,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.625,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.693,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.761,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.825,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.891,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473469.956,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.022,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.104,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473470.179,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.258,0.01,0.30,0.20,-0.07,3.5,CAUTION
1773473470.321,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.386,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.456,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.521,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.583,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.652,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.716,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.775,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.846,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.912,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473470.982,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.049,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.115,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.180,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.248,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.313,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.399,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.465,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.532,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.601,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.669,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.737,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.807,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.892,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473471.956,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.024,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.095,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.169,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.243,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.315,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.398,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.465,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.533,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.601,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.669,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.738,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.806,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.874,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473472.941,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473473.007,0.00,0.30,0.20,-0.07,3.5,CAUTION
1773473473.076,0.00,0.40,0.00,0.00,3.5,REVERSING
1773473473.142,0.20,0.40,0.00,0.00,3.5,REVERSING
1773473473.236,0.19,0.40,0.00,0.00,3.5,REVERSING
1773473473.306,0.15,0.40,0.00,0.00,3.5,REVERSING
1773473473.376,0.19,0.40,0.00,0.00,3.6,REVERSING
1773473473.443,0.18,0.40,0.00,0.00,3.6,REVERSING
1773473473.509,0.41,0.40,0.00,0.00,3.6,REVERSING
1773473473.578,1.41,0.40,0.00,0.00,3.6,REVERSING
1773473473.643,1.88,0.40,0.00,0.00,3.6,REVERSING
1773473473.713,2.38,0.40,0.00,0.00,3.7,REVERSING
1773473473.783,2.38,0.40,0.00,0.00,3.7,REVERSING
1773473473.853,2.45,0.40,0.00,0.00,3.8,REVERSING
1773473473.918,2.63,0.40,0.00,0.00,3.8,REVERSING
1773473474.009,2.83,0.40,0.00,0.00,3.9,REVERSING
1773473474.076,3.32,0.40,0.00,0.00,4.0,REVERSING
1773473474.156,3.83,0.40,0.00,0.00,4.0,REVERSING
1773473474.227,4.03,0.40,0.00,0.00,4.1,REVERSING
1773473474.292,4.16,0.40,0.00,0.00,4.2,REVERSING
1773473474.363,4.36,0.40,0.00,0.00,4.3,REVERSING
1773473474.447,4.62,0.40,0.00,0.00,4.4,REVERSING
1773473474.515,4.69,0.40,0.00,0.00,4.5,RECOVERED
1773473474.586,4.91,0.30,0.20,-0.07,4.6,CAUTION
1773473474.656,0.75,0.30,0.20,-0.07,4.6,CAUTION
1773473474.726,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473474.796,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473474.893,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473474.959,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.043,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.113,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.184,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.255,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.323,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.403,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473475.474,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.559,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.626,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.701,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.790,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.857,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.927,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473475.995,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.062,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.130,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.197,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.265,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.336,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.404,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.472,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.540,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.617,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.682,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.749,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.813,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.900,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473476.967,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.036,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.117,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.195,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.266,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.334,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.399,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.482,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.551,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.619,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.686,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.772,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.856,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473477.937,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.007,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.088,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473478.156,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.225,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.306,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473478.375,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.441,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.505,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.572,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.656,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.725,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.793,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.858,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.929,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473478.996,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.075,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473479.145,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.209,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.272,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.343,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.408,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473479.472,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.538,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.621,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.685,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.752,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.837,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.903,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473479.971,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.056,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.121,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.183,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.246,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473480.313,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.379,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.441,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.524,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473480.589,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.653,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.720,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.784,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.853,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.936,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473480.996,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.065,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.148,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.216,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.280,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.349,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.412,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.480,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.560,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473481.623,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473481.692,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.758,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.825,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.891,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473481.961,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.023,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.094,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.173,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473482.239,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.306,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.378,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.442,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.515,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.579,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.646,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.713,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.777,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.861,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473482.932,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.005,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.076,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.143,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.208,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.273,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.351,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.419,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.482,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.555,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.620,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.686,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.770,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.836,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473483.899,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473483.966,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.045,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.117,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473484.189,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.252,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.317,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.383,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473484.468,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.548,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.612,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.691,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.761,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.844,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.911,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473484.994,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.061,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.142,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473485.211,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.281,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.365,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.431,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.497,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.564,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473485.629,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.709,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.774,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.843,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.909,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473485.995,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.061,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.128,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.206,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473486.274,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.341,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.402,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.467,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.536,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.602,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.669,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.731,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.812,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473486.879,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473486.940,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.023,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473487.090,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.161,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.233,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.299,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.365,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.429,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.498,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.581,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.645,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.715,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.786,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.853,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.919,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473487.983,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.046,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.113,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.180,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.243,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.311,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.376,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.440,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.512,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.576,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.645,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.711,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.791,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.855,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.923,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473488.992,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.059,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.124,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.190,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.255,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.318,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.382,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473489.448,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.537,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473489.605,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.669,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.732,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473489.797,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473489.860,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473489.941,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.004,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473490.070,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.139,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.205,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.272,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.334,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.398,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.461,0.01,0.30,0.20,-0.07,4.6,CAUTION
1773473490.524,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.590,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.652,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.734,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.799,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.870,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473490.952,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.033,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.101,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.170,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.254,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.321,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.403,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.491,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.558,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.636,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.710,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.782,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.850,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.924,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473491.997,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.074,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.149,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.225,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.289,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.356,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.420,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.482,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.555,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.628,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.693,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.759,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.824,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.893,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473492.957,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.022,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.087,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.158,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.224,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.293,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.358,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.422,0.00,0.30,0.20,-0.07,4.6,CAUTION
1773473493.486,0.00,0.30,0.20,-0.07,4.6,CAUTION
